user_id,movie_id,rating,timestamp,user_encoded,movie_encoded
535,520,4,879618058,534,519
424,288,1,880858924,423,287
389,151,4,879916135,388,150
279,1027,4,891208908,278,1026
431,879,3,877844489,430,878
234,31,4,892334803,233,30
592,432,1,882956321,591,431
314,1276,4,877887179,313,1275
85,1006,3,882995833,84,1005
907,472,5,880159360,906,471
445,289,1,891199510,444,288
178,724,4,882827433,177,723
547,321,4,891282732,546,320
896,461,3,887159069,895,460
506,250,2,880198224,505,249
121,515,4,891388391,120,514
293,294,2,888904410,292,293
712,392,5,874729996,711,391
94,399,4,891722802,93,398
810,243,4,879895350,809,242
660,774,3,891200594,659,773
294,151,5,877819761,293,150
546,758,4,885140808,545,757
236,313,4,890115777,235,312
805,928,3,881695930,804,927
920,311,3,884219701,919,310
234,289,4,891033851,233,288
602,294,5,888637987,601,293
618,776,2,891307098,617,775
373,275,5,877098437,372,274
665,1047,1,884291376,664,1046
524,71,3,884634755,523,70
472,367,5,892790953,471,366
118,474,5,875384571,117,473
660,603,4,891199182,659,602
381,898,5,892697869,380,897
73,156,4,888625835,72,155
934,161,4,891193290,933,160
326,22,4,879874989,325,21
58,405,2,892242047,57,404
846,63,3,883950220,845,62
607,855,4,883880027,606,854
559,216,5,891035876,558,215
621,1118,3,874962824,620,1117
757,474,3,888469045,756,473
774,28,3,888556698,773,27
248,323,1,884534472,247,322
254,138,1,886474122,253,137
868,2,2,877112290,867,1
499,651,4,885598895,498,650
298,357,5,884181969,297,356
690,72,2,881177553,689,71
342,11,5,874984315,341,10
852,50,5,891036414,851,49
161,187,3,891170998,160,186
450,1480,3,882468686,449,1479
919,307,4,885059506,918,306
116,250,4,876452606,115,249
664,531,2,876523833,663,530
808,264,5,883949986,807,263
515,323,3,887659192,514,322
329,591,2,891655812,328,590
933,475,2,874853605,932,474
59,381,5,888205659,58,380
246,404,3,884922434,245,403
684,1301,3,878760019,683,1300
468,249,3,875280310,467,248
568,135,4,877907782,567,134
787,302,3,888979123,786,301
881,480,4,876537679,880,479
181,1259,1,878962496,180,1258
500,246,5,883865128,499,245
877,164,5,882678547,876,163
825,20,2,889021180,824,19
84,117,4,883450553,83,116
92,640,5,875653579,91,639
712,431,3,874730552,711,430
178,454,4,882827247,177,453
665,456,4,884291662,664,455
684,83,5,878761676,683,82
710,135,5,882064041,709,134
279,229,4,889326161,278,228
320,66,4,884751034,319,65
524,98,3,884634615,523,97
118,176,5,875384793,117,175
434,121,4,886724666,433,120
773,11,2,888539963,772,10
834,269,5,890860566,833,268
795,705,4,883250829,794,704
354,137,3,891216575,353,136
561,345,4,885806823,560,344
653,238,1,878866604,652,237
521,746,4,884478152,520,745
326,507,2,879875873,325,506
897,323,4,879988868,896,322
880,356,4,880242475,879,355
609,1012,1,886896237,608,1011
308,184,4,887738847,307,183
813,310,4,883752290,812,309
782,1143,2,891500194,781,1142
702,346,1,885767306,701,345
771,304,5,886640562,770,303
105,270,5,889214245,104,269
494,748,1,879540720,493,747
892,135,5,886608643,891,134
198,527,4,884208061,197,526
805,386,3,881704224,804,385
562,323,2,879194768,561,322
655,1171,3,887426200,654,1170
60,1050,3,883327923,59,1049
303,413,2,879543524,302,412
731,132,3,886182632,730,131
564,750,3,888718771,563,749
374,254,3,880394000,373,253
748,427,4,879454405,747,426
405,40,2,885547735,404,39
119,827,3,874775815,118,826
474,117,4,887915306,473,116
653,234,3,878854633,652,233
798,419,4,876175937,797,418
62,81,4,879375323,61,80
430,318,5,877226130,429,317
293,134,5,888905618,292,133
119,340,4,886176485,118,339
621,423,4,880739654,620,422
109,576,3,880580663,108,575
846,806,3,883948343,845,805
389,946,3,880088363,388,945
373,191,4,877102549,372,190
788,294,3,880867855,787,293
833,664,3,875124225,832,663
847,426,2,878940485,846,425
804,949,3,879445254,803,948
233,511,5,876021120,232,510
475,127,4,891627857,474,126
276,38,3,874792574,275,37
540,762,4,882157545,539,761
788,328,4,880867477,787,327
937,286,4,876762200,936,285
880,246,5,892958837,879,245
354,527,4,891217394,353,526
806,3,2,882385916,805,2
892,273,4,886608681,891,272
600,530,4,888451664,599,529
435,175,4,884132588,434,174
845,1022,2,885409493,844,1021
758,212,4,881976919,757,211
453,154,3,877554587,452,153
104,324,1,888442404,103,323
567,303,3,882426350,566,302
197,578,3,891410039,196,577
323,847,3,878739225,322,846
682,1311,3,888518035,681,1310
938,293,3,891356501,937,292
454,66,4,888266685,453,65
373,849,3,877105005,372,848
480,98,4,891208239,479,97
168,1047,2,884288080,167,1046
617,132,1,883789006,616,131
883,207,3,891693012,882,206
721,181,5,877138951,720,180
435,826,2,884134713,434,825
291,195,4,874835165,290,194
542,50,4,886532209,541,49
269,444,3,891451971,268,443
339,203,4,891032466,338,202
774,597,2,888558565,773,596
735,13,4,876698643,734,12
438,300,4,879867960,437,299
630,273,5,885666779,629,272
749,79,4,878848069,748,78
244,708,4,880607231,243,707
342,3,2,875318606,341,2
656,269,3,892318343,655,268
879,50,4,887761865,878,49
710,310,3,882063224,709,309
177,153,4,880130972,176,152
207,655,4,877878342,206,654
207,696,3,877751310,206,695
429,440,1,882387411,428,439
174,28,5,886434547,173,27
342,427,4,875319254,341,426
144,713,4,888104322,143,712
757,156,3,888445551,756,155
391,715,2,877399588,390,714
14,176,1,890881484,13,175
758,448,4,881978805,757,447
577,1042,4,880475286,576,1041
606,942,4,880926700,605,941
497,152,2,878759898,496,151
831,741,2,891354726,830,740
336,959,3,877758138,335,958
694,504,3,875728912,693,503
291,174,5,874835062,290,173
504,616,4,887910267,503,615
634,325,1,877974690,633,324
303,1215,1,879544435,302,1214
571,32,2,883355063,570,31
694,226,3,875729271,693,225
346,363,3,874951062,345,362
152,301,3,880147407,151,300
931,257,4,891036530,930,256
328,282,3,885047865,327,281
534,105,4,877808198,533,104
829,462,4,881698976,828,461
456,1107,4,881375587,455,1106
640,186,5,888026047,639,185
303,358,2,879466291,302,357
498,98,4,881957681,497,97
537,20,3,886029974,536,19
181,928,3,878963241,180,927
454,1063,4,881960029,453,1062
295,155,4,879518715,294,154
499,8,5,885599682,498,7
126,337,5,887938392,125,336
835,505,3,891033857,834,504
518,476,4,876823324,517,475
625,151,3,891999874,624,150
650,661,3,891385206,649,660
747,492,4,888639060,746,491
269,1135,2,891448456,268,1134
790,241,5,885156825,789,240
523,516,5,883702863,522,515
429,235,3,882386966,428,234
661,195,5,888300488,660,194
299,746,4,889502979,298,745
286,13,2,876521933,285,12
626,264,1,878771476,625,263
392,165,5,891038433,391,164
756,731,3,874827920,755,730
378,509,4,880055672,377,508
694,614,4,875726886,693,613
844,864,3,877381873,843,863
551,591,5,892783612,550,590
886,80,3,876034228,885,79
91,192,4,891439302,90,191
249,250,4,879571678,248,249
541,1078,4,883874834,540,1077
344,172,4,884814697,343,171
405,420,5,885548785,404,419
234,1184,2,892079237,233,1183
47,306,4,879439113,46,305
419,286,4,879435190,418,285
665,202,3,884294612,664,201
683,294,3,893286346,682,293
851,347,5,891961663,850,346
287,56,5,875334759,286,55
648,154,5,884881621,647,153
506,2,4,874874850,505,1
291,364,3,875086699,290,363
308,319,4,887736408,307,318
698,198,2,886367442,697,197
886,1046,2,876033755,885,1045
588,395,4,890030781,587,394
500,56,5,883873976,499,55
766,712,3,891310444,765,711
655,935,3,887425498,654,934
497,665,2,879310966,496,664
752,323,1,891208261,751,322
125,687,3,892836268,124,686
236,505,3,890116575,235,504
587,323,4,892871284,586,322
389,133,5,880086888,388,132
639,731,2,891239613,638,730
717,280,4,884642738,716,279
551,31,4,892783451,550,30
878,1149,4,880868820,877,1148
582,3,3,882961723,581,2
279,862,5,875313646,278,861
541,553,4,883865289,540,552
666,502,3,880567883,665,501
276,79,4,874792436,275,78
532,448,4,888635429,531,447
487,174,5,883446404,486,173
497,1228,2,879362569,496,1227
230,969,4,880484476,229,968
83,210,5,880307751,82,209
559,322,4,891034987,558,321
939,680,2,880260636,938,679
541,1041,3,883865929,540,1040
405,387,1,885546680,404,386
846,51,4,883949121,845,50
130,412,4,874953866,129,411
299,384,3,889503774,298,383
195,823,4,881485704,194,822
417,15,5,879646166,416,14
94,53,4,891721378,93,52
96,423,5,884403057,95,422
615,268,4,879447642,614,267
543,1262,2,876382812,542,1261
293,843,3,888907836,292,842
456,286,3,887165765,455,285
151,411,4,879543228,150,410
567,191,3,882427124,566,190
495,94,3,888636992,494,93
184,318,5,889908571,183,317
788,582,4,880869396,787,581
904,553,3,879735710,903,552
919,1278,4,875289761,918,1277
580,829,2,884126077,579,828
381,705,5,892696209,380,704
187,209,4,879465370,186,208
86,286,3,879569555,85,285
455,47,2,879112172,454,46
7,286,4,891350703,6,285
18,133,5,880130713,17,132
314,997,1,877892214,313,996
598,349,4,886711452,597,348
212,863,2,879303863,211,862
326,64,4,879875024,325,63
405,373,2,885548162,404,372
435,659,4,884131515,434,658
601,475,4,876346890,600,474
346,746,3,874949116,345,745
102,286,3,883277645,101,285
313,144,4,891015144,312,143
10,100,5,877891747,9,99
276,69,4,874790996,275,68
735,93,2,876698604,734,92
344,660,3,884901235,343,659
289,24,4,876790292,288,23
457,1047,2,882395964,456,1046
896,145,1,887161413,895,144
909,509,5,891920211,908,508
713,1176,3,888882224,712,1175
561,318,3,885807345,560,317
332,276,3,887938299,331,275
880,849,3,880167918,879,848
326,654,1,879875151,325,653
451,263,2,879012811,450,262
537,140,2,886032001,536,139
293,591,3,888904712,292,590
416,739,5,893212896,415,738
504,330,4,887831274,503,329
194,284,3,879539410,193,283
418,301,2,891282738,417,300
244,222,2,880604379,243,221
830,187,2,891464054,829,186
323,257,2,878739393,322,256
576,181,4,887081041,575,180
943,386,1,888640186,942,385
314,29,5,877889234,313,28
457,1028,3,882393828,456,1027
104,257,4,888465582,103,256
144,55,4,888105254,143,54
534,456,5,877808300,533,455
886,581,4,876032103,885,580
308,285,5,887736622,307,284
269,185,5,891448951,268,184
72,484,4,880037853,71,483
478,219,2,889398289,477,218
574,340,1,891279174,573,339
406,507,4,879445735,405,506
280,769,3,891702441,279,768
727,746,4,883710514,726,745
667,275,4,891035084,666,274
174,50,4,886433166,173,49
711,509,4,879993674,710,508
897,195,5,879991137,896,194
450,193,5,882372027,449,192
458,286,4,886396637,457,285
604,558,4,883668175,603,557
6,8,4,883600657,5,7
62,433,5,879375588,61,432
806,875,3,882384802,805,874
224,147,3,888103646,223,146
620,121,5,889987825,619,120
198,73,3,884208419,197,72
621,24,4,880737433,620,23
22,174,5,878887765,21,173
918,417,2,891988521,917,416
913,172,5,881726004,912,171
532,181,5,889235367,531,180
484,174,5,891195298,483,173
551,357,5,892777274,550,356
94,930,2,891724747,93,929
763,483,4,878915628,762,482
545,172,5,879899125,544,171
401,282,3,891032584,400,281
344,274,2,884899768,343,273
354,14,4,891216575,353,13
23,88,3,874787410,22,87
809,307,5,891036809,808,306
847,99,2,878940013,846,98
177,174,4,880130990,176,173
557,268,5,881179653,556,267
334,815,3,891545540,333,814
201,1100,4,884112800,200,1099
389,118,2,880088900,388,117
238,237,3,883576281,237,236
922,173,5,891448040,921,172
517,300,5,892660728,516,299
738,22,3,875349713,737,21
104,100,4,888465166,103,99
804,291,4,879443819,803,290
184,1397,3,889910233,183,1396
268,1178,1,875743534,267,1177
117,144,4,881011807,116,143
217,182,2,889070109,216,181
122,215,4,879270676,121,214
113,258,5,875075887,112,257
699,129,4,878882667,698,128
256,566,5,882164559,255,565
870,568,4,879714588,869,567
200,8,4,884128904,199,7
72,515,4,880036602,71,514
7,334,5,892130784,6,333
150,121,2,878747322,149,120
197,576,4,891410039,196,575
363,665,2,891498964,362,664
473,1143,4,878157242,472,1142
286,174,4,877531537,285,173
332,300,5,887916188,331,299
833,824,1,875134843,832,823
253,1039,4,891628199,252,1038
326,200,2,879877349,325,199
822,926,2,891040155,821,925
407,684,3,875045268,406,683
853,880,5,879364822,852,879
360,955,5,880356166,359,954
429,163,4,882387599,428,162
707,1479,5,886287854,706,1478
712,204,4,874956810,711,203
790,1048,4,884462692,789,1047
354,421,2,891306852,353,420
886,801,3,876034205,885,800
276,70,4,874790826,275,69
435,588,4,884131996,434,587
633,300,4,875324233,632,299
5,411,1,875635431,4,410
118,844,5,875385256,117,843
788,405,4,880868974,787,404
405,68,1,885547996,404,67
854,604,4,882813601,853,603
222,101,4,878183539,221,100
132,1019,3,891278867,131,1018
94,829,2,891724800,93,828
501,342,4,883346823,500,341
188,181,3,875072148,187,180
425,877,3,890346198,424,876
267,28,4,878972524,266,27
378,723,3,880055396,377,722
253,87,5,891628278,252,86
311,705,3,884365201,310,704
426,488,5,879442785,425,487
267,168,4,878971716,266,167
297,176,4,881708055,296,175
21,145,1,874951761,20,144
60,12,4,883326463,59,11
87,27,4,879876037,86,26
113,1251,5,875325377,112,1250
345,476,3,884991505,344,475
907,781,5,885862325,906,780
373,136,4,877099091,372,135
882,99,5,879878486,881,98
627,276,2,879530173,626,275
773,212,2,888538980,772,211
406,217,4,879792928,405,216
60,88,4,883327684,59,87
327,172,4,887743986,326,171
222,78,1,878184899,221,77
303,679,2,879484534,302,678
130,12,4,875216340,129,11
766,414,4,891310150,765,413
299,603,3,877880474,298,602
671,89,5,884035406,670,88
385,205,2,879443253,384,204
92,145,2,875654929,91,144
138,26,5,879024232,137,25
330,72,5,876547087,329,71
910,291,1,881421090,909,290
279,1500,5,875306613,278,1499
655,461,2,887427130,654,460
269,232,1,891450817,268,231
637,619,2,882903914,636,618
11,558,3,891904214,10,557
435,631,2,884132540,434,630
435,392,3,884131404,434,391
860,100,4,885991075,859,99
308,420,4,887740216,307,419
707,847,5,880060066,706,846
532,453,4,888631524,531,452
293,1044,2,888908117,292,1043
274,1152,4,878945939,273,1151
746,233,4,885075399,745,232
804,89,4,879441524,803,88
407,73,4,892060474,406,72
94,496,3,885873159,93,495
394,202,5,880888245,393,201
299,204,4,889503112,298,203
92,720,3,875813022,91,719
297,1217,1,875240132,296,1216
805,724,2,881696699,804,723
435,569,3,884134019,434,568
691,478,4,875543281,690,477
268,240,2,875742341,267,239
846,136,3,883947861,845,135
913,181,3,880825135,912,180
405,1535,1,885549635,404,1534
940,313,5,884801316,939,312
806,433,4,882389523,805,432
267,128,5,878972170,266,127
391,61,5,877399746,390,60
269,143,3,891450385,268,142
425,89,4,878738435,424,88
16,15,5,877722001,15,14
537,414,4,886030938,536,413
780,199,5,891363723,779,198
112,313,5,884992444,111,312
224,1045,2,888082766,223,1044
809,315,5,891036743,808,314
936,1226,3,886833148,935,1225
293,255,3,888905146,292,254
119,486,4,874781547,118,485
37,550,4,880915902,36,549
919,1258,3,875289453,918,1257
802,559,2,875985840,801,558
102,748,3,888800994,101,747
177,1067,4,880131201,176,1066
379,116,4,880525194,378,115
312,194,4,891699207,311,193
921,227,3,879381051,920,226
95,234,2,879197886,94,233
351,327,5,883356684,350,326
276,771,2,874795795,275,770
378,473,3,880906178,377,472
533,293,3,879191469,532,292
538,182,4,877107408,537,181
11,395,2,891905349,10,394
872,1,3,888479151,871,0
648,15,1,884795447,647,14
738,455,4,875350551,737,454
296,815,3,884196806,295,814
163,300,3,891219977,162,299
511,682,4,890004844,510,681
753,179,2,891401410,752,178
534,237,4,877808002,533,236
653,88,3,880152399,652,87
491,45,5,891189631,490,44
907,497,5,880160204,906,496
939,1028,5,880261868,938,1027
87,4,5,879876524,86,3
643,92,4,891447835,642,91
308,942,3,887737432,307,941
294,539,4,889241707,293,538
608,568,5,880406032,607,567
933,98,5,874853734,932,97
881,135,4,876537900,880,134
253,153,3,891628278,252,152
497,122,1,879309802,496,121
533,318,5,879438849,532,317
18,509,4,880129940,17,508
405,1058,1,885546635,404,1057
172,425,1,875536591,171,424
669,169,3,891517159,668,168
21,975,3,874951447,20,974
173,879,5,877557076,172,878
846,616,3,883950753,845,615
363,691,3,891493663,362,690
473,150,5,878157329,472,149
795,174,4,880569625,794,173
308,192,5,887736696,307,191
128,499,5,879967767,127,498
268,244,4,875742316,267,243
372,446,4,876869512,371,445
727,1076,2,883712632,726,1075
868,1183,1,877112141,867,1182
689,763,4,876676165,688,762
503,451,4,880383425,502,450
156,22,3,888186093,155,21
707,294,2,879438988,706,293
485,341,4,891042027,484,340
280,128,3,891701188,279,127
18,180,4,880130252,17,179
109,1035,2,880579787,108,1034
219,179,5,889492687,218,178
188,419,5,875072876,187,418
841,258,5,889067076,840,257
53,118,4,879443253,52,117
846,486,5,883948948,845,485
141,328,4,886447679,140,327
938,1,4,891356314,937,0
164,471,5,889402245,163,470
457,156,5,882397095,456,155
447,55,4,878856573,446,54
504,448,5,887840134,503,447
43,946,4,883955247,42,945
451,880,1,879012773,450,879
90,709,5,891383752,89,708
605,483,5,879425432,604,482
270,443,3,876955976,269,442
727,132,2,883710271,726,131
308,1135,4,887740099,307,1134
49,928,2,888068651,48,927
693,195,4,875483847,692,194
342,382,3,875320623,341,381
733,19,5,879535338,732,18
200,25,4,876042234,199,24
406,5,4,880132276,405,4
178,684,5,882827019,177,683
580,121,4,884125457,579,120
308,509,4,887738717,307,508
92,29,3,875656624,91,28
889,79,3,880179705,888,78
291,324,1,874805453,290,323
821,471,4,874792752,820,470
178,133,4,885784518,177,132
378,694,3,880055101,377,693
554,13,2,876232730,553,12
417,141,3,879648510,416,140
638,185,5,876695601,637,184
453,196,4,877554174,452,195
142,55,2,888640489,141,54
450,254,3,887662083,449,253
450,622,5,882468239,449,621
200,924,5,876042368,199,923
293,187,3,888905865,292,186
395,21,3,883764534,394,20
655,874,4,888984255,654,873
271,1046,4,885849357,270,1045
194,423,3,879548121,193,422
181,1033,1,878963381,180,1032
595,547,4,886922069,594,546
533,554,1,879191691,532,553
486,547,3,879874753,485,546
700,50,5,884493899,699,49
731,521,1,886184682,730,520
888,644,4,879365054,887,643
647,197,5,876534131,646,196
314,535,4,877887002,313,534
496,495,3,876066300,495,494
911,163,4,892839846,910,162
152,147,3,880149045,151,146
497,731,3,879310474,496,730
655,550,2,887611677,654,549
295,1040,2,879519180,294,1039
268,186,3,875310311,267,185
847,198,4,878940161,846,197
429,700,3,882386485,428,699
221,42,5,875245813,220,41
518,106,5,876823804,517,105
332,264,3,893027312,331,263
393,121,4,887744419,392,120
790,1016,2,884461925,789,1015
328,1136,4,885047018,327,1135
393,349,3,887742939,392,348
416,366,4,886318128,415,365
196,1241,3,881251642,195,1240
551,186,5,892783142,550,185
459,259,4,879561630,458,258
809,286,4,891036809,808,285
749,483,4,878847540,748,482
178,506,3,882827084,177,505
239,207,5,889180578,238,206
698,173,5,886366652,697,172
498,151,4,881956140,497,150
870,179,4,875680165,869,178
422,1199,3,875129975,421,1198
648,756,2,884366939,647,755
380,95,4,885479274,379,94
387,246,3,886480623,386,245
710,302,4,882063224,709,301
818,313,4,891870173,817,312
374,87,5,880395320,373,86
181,1366,1,878962200,180,1365
181,1197,1,878962774,180,1196
889,696,3,880177407,888,695
733,1163,2,879535603,732,1162
650,674,4,891386778,649,673
655,214,3,887650851,654,213
92,583,3,875907134,91,582
346,673,3,874951782,345,672
660,434,3,891200430,659,433
588,1240,5,890025864,587,1239
16,71,5,877721071,15,70
130,1275,5,876252288,129,1274
90,837,5,891384476,89,836
222,934,2,877563758,221,933
174,417,4,886515490,173,416
200,931,3,891825627,199,930
420,855,5,891357021,419,854
577,660,3,880474613,576,659
798,709,5,875914860,797,708
545,101,4,879901538,544,100
751,537,4,889134006,750,536
59,525,3,888204758,58,524
90,14,5,891383987,89,13
1,19,5,875071515,0,18
437,672,1,881002300,436,671
89,694,5,879460027,88,693
332,252,5,888098524,331,251
887,195,4,881380438,886,194
627,97,2,879529958,626,96
215,1039,5,891436543,214,1038
287,64,5,875336775,286,63
830,95,3,891561474,829,94
588,399,3,890027379,587,398
877,306,3,882675993,876,305
299,72,3,889503305,298,71
915,288,2,891031450,914,287
157,340,5,886889616,156,339
798,951,3,875639767,797,950
57,1073,3,883698525,56,1072
295,588,4,879517682,294,587
886,578,4,876034205,885,577
798,926,4,875638203,797,925
276,763,3,874787214,275,762
376,154,4,879434558,375,153
535,692,4,879618880,534,691
853,261,3,879365360,852,260
748,1,4,879455040,747,0
38,259,3,892428754,37,258
625,514,3,891262724,624,513
73,1149,4,888626299,72,1148
72,581,4,880036996,71,580
479,209,4,879460863,478,208
407,478,4,875042642,406,477
459,477,1,879562995,458,476
624,258,4,879791792,623,257
69,129,3,882072778,68,128
889,246,4,880176926,888,245
864,742,4,878179445,863,741
613,632,3,891227204,612,631
528,358,2,888520491,527,357
347,405,4,881652610,346,404
236,199,4,890118307,235,198
181,1334,1,878962240,180,1333
943,28,4,875409978,942,27
409,1099,4,881168712,408,1098
551,80,1,892785300,550,79
99,182,4,886518810,98,181
270,288,5,876953827,269,287
537,497,4,886030863,536,496
900,410,2,877833326,899,409
796,95,4,892690382,795,94
916,180,5,880844753,915,179
521,1012,3,884476049,520,1011
336,710,4,877757700,335,709
476,1074,4,883365274,475,1073
435,649,3,884133330,434,648
650,843,2,891388266,649,842
214,483,4,891543972,213,482
506,89,5,874874109,505,88
373,241,5,877100326,372,240
669,357,4,891260616,668,356
95,1126,4,879197445,94,1125
697,125,3,882622559,696,124
286,176,4,878142001,285,175
126,332,2,887853735,125,331
394,7,5,880888390,393,6
749,366,4,878849903,748,365
533,121,4,879192901,532,120
719,126,2,884900234,718,125
316,482,3,880854337,315,481
278,269,5,891294959,277,268
42,54,4,881108982,41,53
912,186,3,875966202,911,185
501,111,3,883348474,500,110
329,269,4,891655191,328,268
102,411,2,892993786,101,410
909,880,4,891919406,908,879
68,50,5,876973969,67,49
307,258,5,879283786,306,257
336,451,2,877756242,335,450
109,790,2,880580662,108,789
717,685,4,884642581,716,684
903,183,4,891032872,902,182
151,484,4,879524563,150,483
276,71,4,874792870,275,70
7,144,5,891351201,6,143
823,13,5,878438642,822,12
500,775,1,883877001,499,774
535,614,5,879618850,534,613
707,174,2,886286133,706,173
937,236,4,876769373,936,235
1,67,3,876893054,0,66
675,244,3,889489775,674,243
568,224,4,877907236,567,223
405,722,1,885547735,404,721
325,483,5,891478079,324,482
882,412,1,879863735,881,411
716,566,3,879796010,715,565
716,98,5,879795336,715,97
76,628,2,882606768,75,627
405,558,1,885546069,404,557
804,132,4,879445305,803,131
126,319,2,887938081,125,318
90,313,5,891382163,89,312
7,237,5,891351772,6,236
82,866,3,878768840,81,865
457,180,5,882396989,456,179
217,546,2,889070196,216,545
57,871,3,883697536,56,870
452,531,4,875263244,451,530
405,366,3,885545552,404,365
201,315,3,884111029,200,314
479,405,4,879460236,478,404
176,1097,4,886047963,175,1096
763,1006,2,878919116,762,1005
843,102,2,879449177,842,101
326,33,2,879876975,325,32
836,657,5,885754096,835,656
286,22,4,877532889,285,21
94,177,5,885870284,93,176
894,1,4,880416286,893,0
727,680,3,883708462,726,679
456,402,2,881375416,455,401
537,32,3,886031178,536,31
495,505,5,888633473,494,504
654,455,3,887863826,653,454
711,747,4,879993871,710,746
268,231,4,875744136,267,230
661,408,5,876015530,660,407
709,250,4,879847626,708,249
870,1118,3,881001249,869,1117
741,7,3,891040277,740,6
828,269,4,891033574,827,268
279,820,4,884984955,278,819
924,482,4,885457858,923,481
405,22,5,885545167,404,21
110,939,4,886988042,109,938
409,286,5,881104697,408,285
416,1337,1,876698083,415,1336
682,293,4,888523581,681,292
297,269,4,875774037,296,268
267,238,4,878971629,266,237
222,578,3,881060281,221,577
122,792,3,879270459,121,791
668,50,5,881605642,667,49
600,1274,2,888453145,599,1273
921,8,3,884673699,920,7
28,449,2,881961394,27,448
711,723,5,879994852,710,722
149,327,2,883512689,148,326
345,204,4,884991925,344,203
102,511,3,888801407,101,510
42,501,5,881108345,41,500
354,651,3,891217693,353,650
743,338,1,881277800,742,337
345,479,4,884991812,344,478
288,69,5,886373426,287,68
94,1220,3,891722678,93,1219
826,188,4,885690636,825,187
422,441,4,879744183,421,440
663,134,5,889493818,662,133
435,235,4,884132266,434,234
341,877,3,890758113,340,876
896,751,4,887235605,895,750
236,507,3,890115897,235,506
939,266,2,880260636,938,265
327,294,3,887743644,326,293
469,520,4,879523947,468,519
235,181,3,889655360,234,180
479,385,2,879461567,478,384
458,433,4,886398289,457,432
493,1,3,884130416,492,0
111,286,4,891680076,110,285
456,13,4,881372604,455,12
256,202,3,882165032,255,201
207,175,1,877845982,206,174
249,723,4,879641093,248,722
334,1010,5,891545108,333,1009
411,195,3,891035239,410,194
115,4,4,881172117,114,3
90,435,5,891383350,89,434
682,246,5,888518659,681,245
707,26,3,886286954,706,25
782,244,4,891499321,781,243
4,294,5,892004409,3,293
301,1135,3,882078906,300,1134
435,215,2,884131576,434,214
155,872,3,879370860,154,871
450,393,4,882812349,449,392
360,251,5,880354315,359,250
308,176,4,887736696,307,175
650,633,4,891371091,649,632
345,313,4,884900467,344,312
545,575,3,879900985,544,574
497,384,2,879362985,496,383
798,306,3,875637329,797,305
63,546,2,875747789,62,545
257,1008,5,882050187,256,1007
48,308,5,879434292,47,307
398,796,3,875732862,397,795
549,405,4,881672556,548,404
466,898,1,890283667,465,897
521,72,3,885254323,520,71
498,160,5,881958174,497,159
42,77,5,881108684,41,76
892,7,4,886608473,891,6
903,48,4,891033005,902,47
596,300,4,883539011,595,299
404,310,4,883790750,403,309
682,153,3,888521465,681,152
843,501,2,879447578,842,500
846,511,5,883947911,845,510
337,15,5,875185596,336,14
522,208,5,876961248,521,207
97,79,5,884238817,96,78
409,327,2,881104837,408,326
528,748,3,888520471,527,747
164,406,2,889402389,163,405
903,1098,5,891033606,902,1097
580,25,3,884125457,579,24
498,56,3,881957353,497,55
328,77,4,885046977,327,76
234,1369,3,892333765,233,1368
886,209,4,876031850,885,208
659,88,2,891385955,658,87
843,99,2,879448751,842,98
380,419,3,885479124,379,418
771,275,5,880659392,770,274
85,462,4,879454189,84,461
846,1451,4,883948089,845,1450
793,696,3,875104303,792,695
207,233,3,877124847,206,232
890,211,2,882915661,889,210
843,672,3,879443297,842,671
6,242,4,883268170,5,241
435,202,4,884131901,434,201
56,216,4,892676885,55,215
95,511,4,879196298,94,510
11,372,4,891904968,10,371
239,46,4,889180487,238,45
60,416,4,883327639,59,415
193,562,3,889126055,192,561
94,690,4,891928703,93,689
581,285,5,879641533,580,284
940,430,4,885921542,939,429
60,506,5,883327441,59,505
864,100,5,877214125,863,99
919,347,3,885059569,918,346
311,660,4,884365252,310,659
757,143,3,888468693,756,142
533,132,5,879191220,532,131
166,243,3,886397827,165,242
414,433,5,884999394,413,432
881,615,4,876539291,880,614
833,511,4,875038742,832,510
286,209,4,877531691,285,208
796,154,3,892676155,795,153
64,96,4,889737748,63,95
85,13,3,879452866,84,12
391,195,2,877399618,390,194
92,739,2,876175582,91,738
312,524,5,891699345,311,523
7,604,3,891351547,6,603
506,521,5,874873529,505,520
453,174,4,877554564,452,173
367,561,4,876690048,366,560
178,1047,2,882824326,177,1046
496,1401,3,876065499,495,1400
532,44,5,888637085,531,43
301,249,3,882074801,300,248
450,642,4,882397939,449,641
878,1065,1,880871600,877,1064
118,22,5,875385136,117,21
883,229,4,891696930,882,228
852,1615,2,891036457,851,1614
79,268,5,891271792,78,267
271,709,3,885849325,270,708
286,232,4,877534701,285,231
305,166,4,886322719,304,165
536,694,5,882360622,535,693
533,919,2,888239673,532,918
919,221,4,875288898,918,220
440,1591,5,891548567,439,1590
514,28,5,875311192,513,27
560,411,3,879976828,559,410
643,228,4,891447260,642,227
479,523,4,879460894,478,522
452,443,5,885544109,451,442
412,408,4,879717016,411,407
487,69,4,883445859,486,68
42,15,4,881105633,41,14
489,682,4,891366606,488,681
887,257,5,881377854,886,256
846,1311,2,883950712,845,1310
642,571,3,885606113,641,570
381,1119,4,892696252,380,1118
486,109,3,879874902,485,108
280,1207,4,891701998,279,1206
577,380,3,880474991,576,379
744,50,3,881172357,743,49
